video_id,ts,x1,y1,x2,y2,action,person_id
-5KQ66BBWC4,1423,0.001,0.163,0.337,0.834,80,184
-5KQ66BBWC4,1423,0.523,0.033,1.0,0.914,11,185
-5KQ66BBWC4,1423,0.523,0.033,1.0,0.914,74,185
-5KQ66BBWC4,1423,0.523,0.033,1.0,0.914,80,185
-5KQ66BBWC4,1424,0.0,0.176,0.341,0.828,11,184
-5KQ66BBWC4,1424,0.0,0.176,0.341,0.828,79,184
-5KQ66BBWC4,1424,0.0,0.176,0.341,0.828,80,184
-5KQ66BBWC4,1424,0.558,0.034,0.989,0.843,11,185
-5KQ66BBWC4,1424,0.558,0.034,0.989,0.843,74,185
-5KQ66BBWC4,1424,0.558,0.034,0.989,0.843,80,185
-5KQ66BBWC4,1425,0.0,0.168,0.359,0.83,11,184
-5KQ66BBWC4,1425,0.0,0.168,0.359,0.83,79,184
-5KQ66BBWC4,1425,0.0,0.168,0.359,0.83,80,184
-5KQ66BBWC4,1425,0.573,0.028,0.999,0.83,11,185
-5KQ66BBWC4,1425,0.573,0.028,0.999,0.83,74,185
-5KQ66BBWC4,1425,0.573,0.028,0.999,0.83,80,185
-5KQ66BBWC4,1426,0.0,0.168,0.338,0.836,11,184
-5KQ66BBWC4,1426,0.0,0.168,0.338,0.836,79,184
-5KQ66BBWC4,1426,0.0,0.168,0.338,0.836,80,184
-5KQ66BBWC4,1426,0.526,0.019,1.0,0.912,11,185
-5KQ66BBWC4,1426,0.526,0.019,1.0,0.912,74,185
-5KQ66BBWC4,1426,0.526,0.019,1.0,0.912,80,185
-5KQ66BBWC4,1427,0.0,0.174,0.359,0.834,11,184
-5KQ66BBWC4,1427,0.0,0.174,0.359,0.834,79,184
-5KQ66BBWC4,1427,0.0,0.174,0.359,0.834,80,184
-5KQ66BBWC4,1427,0.518,0.021,1.0,0.918,11,185
-5KQ66BBWC4,1427,0.518,0.021,1.0,0.918,74,185
-5KQ66BBWC4,1427,0.518,0.021,1.0,0.918,80,185
-5KQ66BBWC4,1428,0.003,0.178,0.354,0.826,11,184
-5KQ66BBWC4,1428,0.003,0.178,0.354,0.826,79,184
-5KQ66BBWC4,1428,0.003,0.178,0.354,0.826,80,184
-5KQ66BBWC4,1428,0.572,0.014,0.997,0.838,11,185
-5KQ66BBWC4,1428,0.572,0.014,0.997,0.838,74,185
-5KQ66BBWC4,1428,0.572,0.014,0.997,0.838,80,185
-5KQ66BBWC4,1429,0.0,0.184,0.342,0.826,11,184
-5KQ66BBWC4,1429,0.0,0.184,0.342,0.826,79,184
-5KQ66BBWC4,1429,0.576,0.027,0.998,0.818,11,185
-5KQ66BBWC4,1429,0.576,0.027,0.998,0.818,74,185
-5KQ66BBWC4,1429,0.576,0.027,0.998,0.818,80,185
-5KQ66BBWC4,1430,0.0,0.186,0.334,0.83,11,184
-5KQ66BBWC4,1430,0.0,0.186,0.334,0.83,79,184
-5KQ66BBWC4,1430,0.524,0.026,1.0,0.91,11,185
-5KQ66BBWC4,1430,0.524,0.026,1.0,0.91,59,185
-5KQ66BBWC4,1430,0.524,0.026,1.0,0.91,74,185
-5KQ66BBWC4,1430,0.524,0.026,1.0,0.91,80,185
-5KQ66BBWC4,1431,0.0,0.189,0.336,0.839,11,184
-5KQ66BBWC4,1431,0.0,0.189,0.336,0.839,79,184
-5KQ66BBWC4,1431,0.574,0.031,0.997,0.825,11,185
-5KQ66BBWC4,1431,0.574,0.031,0.997,0.825,74,185
-5KQ66BBWC4,1431,0.574,0.031,0.997,0.825,80,185
-5KQ66BBWC4,1432,0.001,0.189,0.343,0.839,11,184
-5KQ66BBWC4,1432,0.001,0.189,0.343,0.839,79,184
-5KQ66BBWC4,1432,0.583,0.047,0.993,0.846,11,185
-5KQ66BBWC4,1432,0.583,0.047,0.993,0.846,74,185
-5KQ66BBWC4,1432,0.583,0.047,0.993,0.846,80,185
-5KQ66BBWC4,1433,0.0,0.185,0.345,0.832,11,184
-5KQ66BBWC4,1433,0.0,0.185,0.345,0.832,79,184
-5KQ66BBWC4,1433,0.592,0.027,0.996,0.816,11,185
-5KQ66BBWC4,1433,0.592,0.027,0.996,0.816,74,185
-5KQ66BBWC4,1433,0.592,0.027,0.996,0.816,80,185
-5KQ66BBWC4,1434,0.0,0.183,0.358,0.834,11,184
-5KQ66BBWC4,1434,0.0,0.183,0.358,0.834,79,184
-5KQ66BBWC4,1434,0.566,0.019,0.994,0.892,11,185
-5KQ66BBWC4,1434,0.566,0.019,0.994,0.892,59,185
-5KQ66BBWC4,1434,0.566,0.019,0.994,0.892,74,185
-5KQ66BBWC4,1434,0.566,0.019,0.994,0.892,80,185
-5KQ66BBWC4,1435,0.072,0.0,0.983,0.984,11,185
-5KQ66BBWC4,1435,0.072,0.0,0.983,0.984,79,185
-5KQ66BBWC4,1436,0.059,0.0,1.0,0.995,12,185
-5KQ66BBWC4,1436,0.059,0.0,1.0,0.995,79,185
-5KQ66BBWC4,1437,0.128,0.0,0.991,0.988,12,185
-5KQ66BBWC4,1437,0.128,0.0,0.991,0.988,79,185
-5KQ66BBWC4,1438,0.083,0.0,0.995,0.997,11,185
-5KQ66BBWC4,1438,0.083,0.0,0.995,0.997,12,185
-5KQ66BBWC4,1438,0.083,0.0,0.995,0.997,79,185
-5KQ66BBWC4,1439,0.0,0.021,0.828,0.988,11,185
-5KQ66BBWC4,1439,0.0,0.021,0.828,0.988,12,185
-5KQ66BBWC4,1440,0.007,0.0,0.88,0.965,11,185
-5KQ66BBWC4,1440,0.007,0.0,0.88,0.965,12,185
-5KQ66BBWC4,1440,0.007,0.0,0.88,0.965,79,185
-5KQ66BBWC4,1441,0.0,0.0,0.876,0.977,12,185
-5KQ66BBWC4,1441,0.0,0.0,0.876,0.977,79,185
-5KQ66BBWC4,1442,0.0,0.001,0.845,0.969,12,185
-5KQ66BBWC4,1442,0.0,0.001,0.845,0.969,79,185
-5KQ66BBWC4,1443,0.008,0.0,0.84,0.981,12,185
-5KQ66BBWC4,1443,0.008,0.0,0.84,0.981,79,185
-5KQ66BBWC4,1444,0.0,0.016,1.0,0.977,12,186
-5KQ66BBWC4,1444,0.0,0.016,1.0,0.977,74,186
-5KQ66BBWC4,1445,0.0,0.018,0.995,0.982,12,186
-5KQ66BBWC4,1446,0.068,0.0,0.96,0.984,12,186
-5KQ66BBWC4,1447,0.134,0.004,0.932,0.982,12,186
-5KQ66BBWC4,1448,0.186,0.019,0.907,1.0,11,186
-5KQ66BBWC4,1449,0.267,0.008,0.842,0.99,11,186
-5KQ66BBWC4,1450,0.316,0.031,0.815,1.0,11,186
-5KQ66BBWC4,1451,0.308,0.049,0.802,0.999,11,186
-5KQ66BBWC4,1452,0.318,0.037,0.799,0.984,11,186
-5KQ66BBWC4,1455,0.5,0.455,0.629,0.844,12,187
-5KQ66BBWC4,1456,0.074,0.035,0.928,0.971,12,188
-5KQ66BBWC4,1457,0.209,0.013,0.975,0.983,12,188
-5KQ66BBWC4,1458,0.397,0.096,0.641,0.919,9,189
-5KQ66BBWC4,1459,0.415,0.136,0.588,0.932,9,189
-5KQ66BBWC4,1460,0.399,0.181,0.577,0.944,9,189
-5KQ66BBWC4,1461,0.39,0.048,0.6,0.925,9,189
-5KQ66BBWC4,1462,0.415,0.073,0.588,0.935,9,189
-5KQ66BBWC4,1463,0.429,0.033,0.652,0.955,9,189
-5KQ66BBWC4,1464,0.442,0.025,0.643,0.982,9,189
-5KQ66BBWC4,1465,0.415,0.136,0.633,0.973,9,189
-5KQ66BBWC4,1466,0.418,0.155,0.615,0.97,9,189
-5KQ66BBWC4,1467,0.44,0.232,0.749,0.96,9,189
-5KQ66BBWC4,1468,0.494,0.249,0.751,0.969,9,189
-5KQ66BBWC4,1469,0.508,0.165,0.694,0.955,9,189
-5KQ66BBWC4,1470,0.434,0.195,0.69,0.957,9,189
-5KQ66BBWC4,1472,0.317,0.042,0.601,0.99,9,190
-5KQ66BBWC4,1473,0.3,0.242,0.53,0.985,9,190
-5KQ66BBWC4,1474,0.306,0.128,0.577,0.992,9,191
-5KQ66BBWC4,1475,0.168,0.194,0.576,0.998,9,192
-5KQ66BBWC4,1476,0.202,0.133,0.503,0.981,9,192
-5KQ66BBWC4,1477,0.188,0.055,0.494,0.977,9,192
-5KQ66BBWC4,1478,0.31,0.004,0.521,0.982,9,192
-5KQ66BBWC4,1479,0.389,0.094,0.604,0.869,9,192
-5KQ66BBWC4,1480,0.241,0.005,0.709,0.977,9,192
-5KQ66BBWC4,1481,0.065,0.101,0.766,1.0,9,192
-5KQ66BBWC4,1482,0.538,0.105,0.991,0.986,9,192
-5KQ66BBWC4,1483,0.527,0.162,0.984,0.988,9,192
-5KQ66BBWC4,1485,0.345,0.084,0.68,0.961,9,193
-5KQ66BBWC4,1486,0.387,0.033,0.675,0.952,9,193
-5KQ66BBWC4,1487,0.397,0.099,0.591,0.964,9,193
-5KQ66BBWC4,1488,0.407,0.02,0.615,0.931,9,193
-5KQ66BBWC4,1489,0.428,0.191,0.69,0.954,9,193
-5KQ66BBWC4,1490,0.546,0.189,0.76,0.877,9,193
-5KQ66BBWC4,1491,0.549,0.402,0.708,0.858,9,193
-5KQ66BBWC4,1492,0.592,0.157,0.776,0.811,9,193
-5KQ66BBWC4,1493,0.409,0.178,0.691,0.825,9,193
-5KQ66BBWC4,1494,0.396,0.263,0.693,0.843,9,193
-5KQ66BBWC4,1495,0.399,0.275,0.69,0.842,9,194
-5KQ66BBWC4,1496,0.397,0.289,0.69,0.844,9,195
-5KQ66BBWC4,1497,0.468,0.122,0.681,0.811,9,195
-5KQ66BBWC4,1498,0.46,0.088,0.621,0.797,9,195
-5KQ66BBWC4,1499,0.447,0.092,0.614,0.798,9,195
-5KQ66BBWC4,1500,0.441,0.099,0.62,0.796,9,195
-5KQ66BBWC4,1501,0.452,0.089,0.614,0.814,9,195
-5KQ66BBWC4,1502,0.45,0.099,0.618,0.812,9,195
-5KQ66BBWC4,1514,0.063,0.452,0.177,0.728,9,196
-5KQ66BBWC4,1515,0.076,0.401,0.187,0.693,9,196
-5KQ66BBWC4,1516,0.074,0.373,0.179,0.656,9,196
-5KQ66BBWC4,1517,0.225,0.027,0.637,0.987,9,197
-5KQ66BBWC4,1518,0.528,0.206,0.751,0.987,9,197
-5KQ66BBWC4,1519,0.547,0.13,0.843,0.963,9,197
-5KQ66BBWC4,1520,0.549,0.165,0.829,0.937,9,197
-5KQ66BBWC4,1521,0.599,0.152,0.9,0.968,9,197
-5KQ66BBWC4,1522,0.336,0.169,0.588,0.973,9,197
-5KQ66BBWC4,1523,0.359,0.157,0.607,0.989,9,197
-5KQ66BBWC4,1524,0.354,0.197,0.58,0.951,9,197
-5KQ66BBWC4,1525,0.379,0.156,0.567,0.951,9,197
-5KQ66BBWC4,1526,0.328,0.228,0.501,0.952,9,197
-5KQ66BBWC4,1527,0.324,0.192,0.617,0.941,9,197
-5KQ66BBWC4,1528,0.367,0.145,0.607,0.954,12,197
-5KQ66BBWC4,1529,0.352,0.189,0.546,0.936,12,197
-5KQ66BBWC4,1530,0.314,0.153,0.58,0.956,12,197
-5KQ66BBWC4,1537,0.273,0.003,0.869,0.924,1,199
-5KQ66BBWC4,1537,0.273,0.003,0.869,0.924,55,199
-5KQ66BBWC4,1538,0.268,0.025,0.901,0.933,3,200
-5KQ66BBWC4,1538,0.268,0.025,0.901,0.933,59,200
-5KQ66BBWC4,1539,0.205,0.0,0.921,0.925,17,201
-5KQ66BBWC4,1539,0.205,0.0,0.921,0.925,3,201
-5KQ66BBWC4,1540,0.288,0.003,0.953,0.794,17,201
-5KQ66BBWC4,1540,0.288,0.003,0.953,0.794,3,201
-5KQ66BBWC4,1541,0.286,0.026,0.895,0.753,17,201
-5KQ66BBWC4,1541,0.286,0.026,0.895,0.753,3,201
-5KQ66BBWC4,1542,0.36,0.016,0.953,0.708,11,201
-5KQ66BBWC4,1542,0.36,0.016,0.953,0.708,17,201
-5KQ66BBWC4,1543,0.352,0.013,0.863,0.887,1,201
-5KQ66BBWC4,1543,0.352,0.013,0.863,0.887,59,201
-5KQ66BBWC4,1544,0.338,0.0,0.859,0.733,3,201
-5KQ66BBWC4,1544,0.338,0.0,0.859,0.733,59,201
-5KQ66BBWC4,1545,0.409,0.404,0.739,0.82,1,201
-5KQ66BBWC4,1545,0.409,0.404,0.739,0.82,59,201
-5KQ66BBWC4,1546,0.333,0.278,0.773,0.79,1,201
-5KQ66BBWC4,1546,0.333,0.278,0.773,0.79,17,201
-5KQ66BBWC4,1548,0.372,0.264,0.717,0.823,17,202
-5KQ66BBWC4,1548,0.372,0.264,0.717,0.823,3,202
-5KQ66BBWC4,1549,0.39,0.251,0.717,0.844,1,202
-5KQ66BBWC4,1549,0.39,0.251,0.717,0.844,17,202
-5KQ66BBWC4,1550,0.431,0.281,0.721,0.817,17,202
-5KQ66BBWC4,1550,0.431,0.281,0.721,0.817,3,202
-5KQ66BBWC4,1550,0.431,0.281,0.721,0.817,58,202
-5KQ66BBWC4,1551,0.397,0.281,0.726,0.87,17,203
-5KQ66BBWC4,1551,0.397,0.281,0.726,0.87,3,203
-5KQ66BBWC4,1552,0.437,0.293,0.724,0.842,17,203
-5KQ66BBWC4,1553,0.435,0.277,0.712,0.838,17,203
-5KQ66BBWC4,1553,0.435,0.277,0.712,0.838,36,203
-5KQ66BBWC4,1554,0.49,0.301,0.738,0.853,1,203
-5KQ66BBWC4,1554,0.49,0.301,0.738,0.853,17,203
-5KQ66BBWC4,1555,0.44,0.295,0.727,0.851,17,203
-5KQ66BBWC4,1555,0.44,0.295,0.727,0.851,3,203
-5KQ66BBWC4,1556,0.472,0.322,0.729,0.776,17,203
-5KQ66BBWC4,1557,0.413,0.317,0.72,0.821,1,203
-5KQ66BBWC4,1557,0.413,0.317,0.72,0.821,17,203
-5KQ66BBWC4,1558,0.503,0.293,0.721,0.86,17,203
-5KQ66BBWC4,1558,0.503,0.293,0.721,0.86,3,203
-5KQ66BBWC4,1559,0.268,0.0,0.627,0.982,12,203
-5KQ66BBWC4,1559,0.268,0.0,0.627,0.982,17,203
-5KQ66BBWC4,1559,0.268,0.0,0.627,0.982,18,203
-5KQ66BBWC4,1560,0.145,0.008,0.685,0.968,12,203
-5KQ66BBWC4,1560,0.145,0.008,0.685,0.968,17,203
-5KQ66BBWC4,1561,0.161,0.044,0.566,0.97,12,203
-5KQ66BBWC4,1561,0.161,0.044,0.566,0.97,17,203
-5KQ66BBWC4,1562,0.218,0.087,0.602,0.978,12,203
-5KQ66BBWC4,1562,0.218,0.087,0.602,0.978,17,203
-5KQ66BBWC4,1562,0.218,0.087,0.602,0.978,58,203
-5KQ66BBWC4,1563,0.252,0.052,0.717,0.977,12,203
-5KQ66BBWC4,1563,0.252,0.052,0.717,0.977,17,203
-5KQ66BBWC4,1563,0.252,0.052,0.717,0.977,58,203
-5KQ66BBWC4,1564,0.233,0.065,0.618,0.997,12,203
-5KQ66BBWC4,1564,0.233,0.065,0.618,0.997,58,203
-5KQ66BBWC4,1566,0.213,0.016,0.574,0.966,12,204
-5KQ66BBWC4,1566,0.213,0.016,0.574,0.966,17,204
-5KQ66BBWC4,1567,0.241,0.036,0.848,0.849,12,204
-5KQ66BBWC4,1567,0.241,0.036,0.848,0.849,17,204
-5KQ66BBWC4,1567,0.241,0.036,0.848,0.849,58,204
-5KQ66BBWC4,1568,0.154,0.052,0.703,0.982,12,204
-5KQ66BBWC4,1568,0.154,0.052,0.703,0.982,17,204
-5KQ66BBWC4,1568,0.154,0.052,0.703,0.982,58,204
-5KQ66BBWC4,1569,0.205,0.01,0.795,0.96,12,204
-5KQ66BBWC4,1569,0.205,0.01,0.795,0.96,17,204
-5KQ66BBWC4,1569,0.205,0.01,0.795,0.96,58,204
-5KQ66BBWC4,1573,0.076,0.017,0.766,1.0,12,205
-5KQ66BBWC4,1573,0.076,0.017,0.766,1.0,17,205
-5KQ66BBWC4,1573,0.076,0.017,0.766,1.0,58,205
-5KQ66BBWC4,1574,0.134,0.014,0.995,1.0,12,205
-5KQ66BBWC4,1574,0.134,0.014,0.995,1.0,58,205
-5KQ66BBWC4,1575,0.139,0.014,0.993,0.974,12,205
-5KQ66BBWC4,1575,0.139,0.014,0.993,0.974,58,205
-5KQ66BBWC4,1576,0.128,0.036,0.976,0.969,12,205
-5KQ66BBWC4,1576,0.128,0.036,0.976,0.969,58,205
-5KQ66BBWC4,1577,0.049,0.03,0.538,0.956,12,205
-5KQ66BBWC4,1577,0.049,0.03,0.538,0.956,17,205
-5KQ66BBWC4,1577,0.049,0.03,0.538,0.956,58,205
-5KQ66BBWC4,1583,0.063,0.06,0.226,0.742,12,206
-5KQ66BBWC4,1583,0.063,0.06,0.226,0.742,58,206
-5KQ66BBWC4,1584,0.058,0.07,0.37,0.712,12,206
-5KQ66BBWC4,1584,0.058,0.07,0.37,0.712,17,206
-5KQ66BBWC4,1584,0.058,0.07,0.37,0.712,58,206
-5KQ66BBWC4,1585,0.048,0.082,0.385,0.727,12,206
-5KQ66BBWC4,1585,0.048,0.082,0.385,0.727,17,206
-5KQ66BBWC4,1585,0.048,0.082,0.385,0.727,58,206
-5KQ66BBWC4,1586,0.073,0.071,0.223,0.75,12,206
-5KQ66BBWC4,1586,0.073,0.071,0.223,0.75,17,206
-5KQ66BBWC4,1587,0.057,0.074,0.256,0.735,12,206
-5KQ66BBWC4,1587,0.057,0.074,0.256,0.735,17,206
-5KQ66BBWC4,1588,0.054,0.088,0.203,0.761,12,206
-5KQ66BBWC4,1588,0.054,0.088,0.203,0.761,17,206
-5KQ66BBWC4,1589,0.212,0.077,0.901,0.985,14,207
-5KQ66BBWC4,1590,0.409,0.105,0.947,0.992,14,207
-5KQ66BBWC4,1591,0.257,0.118,0.451,0.955,12,208
-5KQ66BBWC4,1591,0.257,0.118,0.451,0.955,17,208
-5KQ66BBWC4,1591,0.257,0.118,0.451,0.955,74,208
-5KQ66BBWC4,1591,0.81,0.1,0.997,0.98,12,207
-5KQ66BBWC4,1591,0.81,0.1,0.997,0.98,79,207
-5KQ66BBWC4,1591,0.81,0.1,0.997,0.98,80,207
-5KQ66BBWC4,1592,0.363,0.075,0.589,0.677,12,208
-5KQ66BBWC4,1592,0.363,0.075,0.589,0.677,17,208
-5KQ66BBWC4,1592,0.363,0.075,0.589,0.677,74,208
-5KQ66BBWC4,1592,0.363,0.075,0.589,0.677,80,208
-5KQ66BBWC4,1592,0.758,0.047,0.987,0.907,12,207
-5KQ66BBWC4,1592,0.758,0.047,0.987,0.907,79,207
-5KQ66BBWC4,1593,0.344,0.082,0.538,0.904,12,208
-5KQ66BBWC4,1593,0.344,0.082,0.538,0.904,17,208
-5KQ66BBWC4,1593,0.344,0.082,0.538,0.904,74,208
-5KQ66BBWC4,1593,0.344,0.082,0.538,0.904,80,208
-5KQ66BBWC4,1593,0.686,0.092,0.998,0.976,12,207
-5KQ66BBWC4,1593,0.686,0.092,0.998,0.976,79,207
-5KQ66BBWC4,1593,0.686,0.092,0.998,0.976,80,207
-5KQ66BBWC4,1594,0.336,0.096,0.54,0.926,12,208
-5KQ66BBWC4,1594,0.336,0.096,0.54,0.926,17,208
-5KQ66BBWC4,1594,0.336,0.096,0.54,0.926,74,208
-5KQ66BBWC4,1594,0.68,0.109,0.986,0.984,12,207
-5KQ66BBWC4,1594,0.68,0.109,0.986,0.984,79,207
-5KQ66BBWC4,1594,0.68,0.109,0.986,0.984,80,207
-5KQ66BBWC4,1595,0.31,0.096,0.509,0.721,12,208
-5KQ66BBWC4,1595,0.31,0.096,0.509,0.721,17,208
-5KQ66BBWC4,1595,0.31,0.096,0.509,0.721,74,208
-5KQ66BBWC4,1595,0.679,0.099,0.999,0.981,12,207
-5KQ66BBWC4,1595,0.679,0.099,0.999,0.981,79,207
-5KQ66BBWC4,1595,0.679,0.099,0.999,0.981,80,207
-5KQ66BBWC4,1596,0.324,0.082,0.544,0.957,12,208
-5KQ66BBWC4,1596,0.324,0.082,0.544,0.957,17,208
-5KQ66BBWC4,1596,0.324,0.082,0.544,0.957,74,208
-5KQ66BBWC4,1596,0.324,0.082,0.544,0.957,80,208
-5KQ66BBWC4,1596,0.681,0.109,0.993,0.991,12,207
-5KQ66BBWC4,1596,0.681,0.109,0.993,0.991,79,207
-5KQ66BBWC4,1596,0.681,0.109,0.993,0.991,80,207
-5KQ66BBWC4,1597,0.341,0.105,0.522,0.759,12,208
-5KQ66BBWC4,1597,0.341,0.105,0.522,0.759,17,208
-5KQ66BBWC4,1597,0.341,0.105,0.522,0.759,74,208
-5KQ66BBWC4,1597,0.341,0.105,0.522,0.759,80,208
-5KQ66BBWC4,1597,0.691,0.104,0.997,0.963,12,207
-5KQ66BBWC4,1597,0.691,0.104,0.997,0.963,79,207
-5KQ66BBWC4,1597,0.691,0.104,0.997,0.963,80,207
-5KQ66BBWC4,1598,0.0,0.063,0.41,0.985,12,208
-5KQ66BBWC4,1598,0.0,0.063,0.41,0.985,79,208
-5KQ66BBWC4,1598,0.0,0.063,0.41,0.985,80,208
-5KQ66BBWC4,1598,0.817,0.007,1.0,1.0,12,207
-5KQ66BBWC4,1598,0.817,0.007,1.0,1.0,74,207
-5KQ66BBWC4,1598,0.817,0.007,1.0,1.0,80,207
-5KQ66BBWC4,1599,0.0,0.064,0.42,0.991,12,208
-5KQ66BBWC4,1599,0.0,0.064,0.42,0.991,79,208
-5KQ66BBWC4,1599,0.0,0.064,0.42,0.991,80,208
-5KQ66BBWC4,1600,0.061,0.041,0.312,0.977,12,208
-5KQ66BBWC4,1600,0.061,0.041,0.312,0.977,74,208
-5KQ66BBWC4,1600,0.061,0.041,0.312,0.977,80,208
-5KQ66BBWC4,1600,0.498,0.109,0.995,0.979,79,209
-5KQ66BBWC4,1600,0.498,0.109,0.995,0.979,80,209
-5KQ66BBWC4,1600,0.498,0.109,0.995,0.979,9,209
-5KQ66BBWC4,1601,0.027,0.073,0.278,0.985,12,208
-5KQ66BBWC4,1601,0.027,0.073,0.278,0.985,74,208
-5KQ66BBWC4,1601,0.027,0.073,0.278,0.985,80,208
-5KQ66BBWC4,1601,0.139,0.105,0.972,0.995,79,209
-5KQ66BBWC4,1601,0.139,0.105,0.972,0.995,80,209
-5KQ66BBWC4,1601,0.139,0.105,0.972,0.995,9,209
-5KQ66BBWC4,1602,0.0,0.089,0.225,0.98,12,208
-5KQ66BBWC4,1602,0.0,0.089,0.225,0.98,74,208
-5KQ66BBWC4,1602,0.0,0.089,0.225,0.98,80,208
-5KQ66BBWC4,1602,0.551,0.101,0.99,1.0,79,210
-5KQ66BBWC4,1602,0.551,0.101,0.99,1.0,80,210
-5KQ66BBWC4,1602,0.551,0.101,0.99,1.0,9,210
-5KQ66BBWC4,1603,0.004,0.086,0.25,0.991,12,208
-5KQ66BBWC4,1603,0.004,0.086,0.25,0.991,74,208
-5KQ66BBWC4,1603,0.004,0.086,0.25,0.991,80,208
-5KQ66BBWC4,1603,0.353,0.128,0.986,0.991,79,211
-5KQ66BBWC4,1603,0.353,0.128,0.986,0.991,80,211
-5KQ66BBWC4,1603,0.353,0.128,0.986,0.991,9,211
-5KQ66BBWC4,1604,0.0,0.196,0.265,0.986,1,208
-5KQ66BBWC4,1604,0.0,0.196,0.265,0.986,74,208
-5KQ66BBWC4,1604,0.0,0.196,0.265,0.986,80,208
-5KQ66BBWC4,1604,0.07,0.19,0.669,0.977,12,211
-5KQ66BBWC4,1604,0.07,0.19,0.669,0.977,79,211
-5KQ66BBWC4,1604,0.07,0.19,0.669,0.977,80,211
-5KQ66BBWC4,1605,0.0,0.053,0.587,0.996,12,208
-5KQ66BBWC4,1605,0.0,0.053,0.587,0.996,79,208
-5KQ66BBWC4,1605,0.0,0.053,0.587,0.996,80,208
-5KQ66BBWC4,1605,0.456,0.179,0.881,0.998,12,211
-5KQ66BBWC4,1605,0.456,0.179,0.881,0.998,74,211
-5KQ66BBWC4,1605,0.456,0.179,0.881,0.998,79,211
-5KQ66BBWC4,1605,0.456,0.179,0.881,0.998,80,211
-5KQ66BBWC4,1606,0.042,0.006,0.898,1.0,12,208
-5KQ66BBWC4,1606,0.042,0.006,0.898,1.0,79,208
-5KQ66BBWC4,1606,0.042,0.006,0.898,1.0,80,208
-5KQ66BBWC4,1607,0.085,0.011,0.842,1.0,12,208
-5KQ66BBWC4,1607,0.085,0.011,0.842,1.0,79,208
-5KQ66BBWC4,1607,0.085,0.011,0.842,1.0,80,208
-5KQ66BBWC4,1608,0.051,0.0,0.879,0.988,12,208
-5KQ66BBWC4,1608,0.051,0.0,0.879,0.988,17,208
-5KQ66BBWC4,1608,0.051,0.0,0.879,0.988,79,208
-5KQ66BBWC4,1608,0.051,0.0,0.879,0.988,80,208
-5KQ66BBWC4,1609,0.341,0.097,0.519,0.815,12,208
-5KQ66BBWC4,1609,0.341,0.097,0.519,0.815,17,208
-5KQ66BBWC4,1609,0.341,0.097,0.519,0.815,74,208
-5KQ66BBWC4,1609,0.341,0.097,0.519,0.815,80,208
-5KQ66BBWC4,1609,0.857,0.094,1.0,0.976,12,212
-5KQ66BBWC4,1609,0.857,0.094,1.0,0.976,79,212
-5KQ66BBWC4,1609,0.857,0.094,1.0,0.976,80,212
-5KQ66BBWC4,1610,0.338,0.1,0.509,0.772,12,208
-5KQ66BBWC4,1610,0.338,0.1,0.509,0.772,17,208
-5KQ66BBWC4,1610,0.338,0.1,0.509,0.772,74,208
-5KQ66BBWC4,1610,0.338,0.1,0.509,0.772,80,208
-5KQ66BBWC4,1610,0.832,0.112,1.0,0.933,12,212
-5KQ66BBWC4,1610,0.832,0.112,1.0,0.933,79,212
-5KQ66BBWC4,1610,0.832,0.112,1.0,0.933,80,212
-5KQ66BBWC4,1611,0.318,0.098,0.475,0.762,12,208
-5KQ66BBWC4,1611,0.318,0.098,0.475,0.762,17,208
-5KQ66BBWC4,1611,0.318,0.098,0.475,0.762,74,208
-5KQ66BBWC4,1611,0.318,0.098,0.475,0.762,80,208
-5KQ66BBWC4,1611,0.617,0.103,0.946,0.942,12,212
-5KQ66BBWC4,1611,0.617,0.103,0.946,0.942,79,212
-5KQ66BBWC4,1611,0.617,0.103,0.946,0.942,80,212
-5KQ66BBWC4,1612,0.309,0.097,0.441,0.878,12,208
-5KQ66BBWC4,1612,0.309,0.097,0.441,0.878,17,208
-5KQ66BBWC4,1612,0.309,0.097,0.441,0.878,74,208
-5KQ66BBWC4,1612,0.309,0.097,0.441,0.878,80,208
-5KQ66BBWC4,1612,0.732,0.142,0.994,0.94,14,212
-5KQ66BBWC4,1612,0.732,0.142,0.994,0.94,79,212
-5KQ66BBWC4,1613,0.275,0.077,0.447,0.886,12,208
-5KQ66BBWC4,1613,0.275,0.077,0.447,0.886,17,208
-5KQ66BBWC4,1613,0.275,0.077,0.447,0.886,74,208
-5KQ66BBWC4,1613,0.275,0.077,0.447,0.886,80,208
-5KQ66BBWC4,1613,0.789,0.167,0.976,0.809,14,212
-5KQ66BBWC4,1613,0.789,0.167,0.976,0.809,79,212
-5KQ66BBWC4,1614,0.286,0.105,0.449,0.857,12,208
-5KQ66BBWC4,1614,0.286,0.105,0.449,0.857,17,208
-5KQ66BBWC4,1614,0.286,0.105,0.449,0.857,74,208
-5KQ66BBWC4,1614,0.286,0.105,0.449,0.857,80,208
-5KQ66BBWC4,1614,0.586,0.173,0.77,0.829,14,212
-5KQ66BBWC4,1615,0.225,0.094,0.415,0.888,12,208
-5KQ66BBWC4,1615,0.225,0.094,0.415,0.888,17,208
-5KQ66BBWC4,1615,0.225,0.094,0.415,0.888,74,208
-5KQ66BBWC4,1615,0.225,0.094,0.415,0.888,80,208
-5KQ66BBWC4,1615,0.367,0.176,0.51,0.771,12,212
-5KQ66BBWC4,1615,0.367,0.176,0.51,0.771,17,212
