video_id,ts,x1,y1,x2,y2,action,person_id
2qQs3Y9OJX0,1215,0.586,0.171,0.828,0.99,14,347
2qQs3Y9OJX0,1215,0.586,0.171,0.828,0.99,74,347
2qQs3Y9OJX0,1215,0.586,0.171,0.828,0.99,80,347
2qQs3Y9OJX0,1216,0.081,0.141,0.256,0.987,12,349
2qQs3Y9OJX0,1216,0.081,0.141,0.256,0.987,17,349
2qQs3Y9OJX0,1216,0.081,0.141,0.256,0.987,74,349
2qQs3Y9OJX0,1216,0.081,0.141,0.256,0.987,80,349
2qQs3Y9OJX0,1216,0.325,0.139,0.589,0.982,14,348
2qQs3Y9OJX0,1216,0.325,0.139,0.589,0.982,79,348
2qQs3Y9OJX0,1216,0.325,0.139,0.589,0.982,80,348
2qQs3Y9OJX0,1216,0.708,0.148,0.951,0.994,14,347
2qQs3Y9OJX0,1216,0.708,0.148,0.951,0.994,74,347
2qQs3Y9OJX0,1216,0.708,0.148,0.951,0.994,80,347
2qQs3Y9OJX0,1217,0.175,0.169,0.292,0.437,12,351
2qQs3Y9OJX0,1217,0.175,0.169,0.292,0.437,59,351
2qQs3Y9OJX0,1217,0.178,0.16,0.482,0.99,12,353
2qQs3Y9OJX0,1217,0.353,0.136,0.474,0.396,12,352
2qQs3Y9OJX0,1217,0.353,0.136,0.474,0.396,74,352
2qQs3Y9OJX0,1217,0.353,0.136,0.474,0.396,80,352
2qQs3Y9OJX0,1217,0.437,0.066,0.706,0.982,12,350
2qQs3Y9OJX0,1217,0.437,0.066,0.706,0.982,17,350
2qQs3Y9OJX0,1218,0.16,0.171,0.278,0.452,12,351
2qQs3Y9OJX0,1218,0.16,0.171,0.278,0.452,80,351
2qQs3Y9OJX0,1218,0.163,0.168,0.484,0.986,12,353
2qQs3Y9OJX0,1218,0.163,0.168,0.484,0.986,74,353
2qQs3Y9OJX0,1218,0.163,0.168,0.484,0.986,80,353
2qQs3Y9OJX0,1218,0.433,0.072,0.698,0.98,12,350
2qQs3Y9OJX0,1218,0.433,0.072,0.698,0.98,17,350
2qQs3Y9OJX0,1219,0.142,0.148,0.407,0.982,12,353
2qQs3Y9OJX0,1219,0.142,0.148,0.407,0.982,80,353
2qQs3Y9OJX0,1219,0.33,0.132,0.475,0.987,12,354
2qQs3Y9OJX0,1219,0.33,0.132,0.475,0.987,80,354
2qQs3Y9OJX0,1219,0.424,0.067,0.683,0.996,12,350
2qQs3Y9OJX0,1219,0.424,0.067,0.683,0.996,17,350
2qQs3Y9OJX0,1220,0.126,0.06,0.976,0.986,12,355
2qQs3Y9OJX0,1220,0.126,0.06,0.976,0.986,80,355
2qQs3Y9OJX0,1221,0.13,0.062,0.985,0.975,12,355
2qQs3Y9OJX0,1221,0.13,0.062,0.985,0.975,80,355
2qQs3Y9OJX0,1222,0.118,0.09,0.599,1.0,12,356
2qQs3Y9OJX0,1222,0.118,0.09,0.599,1.0,80,356
2qQs3Y9OJX0,1222,0.602,0.106,0.998,0.993,12,357
2qQs3Y9OJX0,1223,0.05,0.083,0.598,1.0,14,356
2qQs3Y9OJX0,1223,0.552,0.097,0.964,1.0,12,357
2qQs3Y9OJX0,1223,0.552,0.097,0.964,1.0,80,357
2qQs3Y9OJX0,1224,0.002,0.168,0.128,0.977,12,358
2qQs3Y9OJX0,1224,0.002,0.168,0.128,0.977,17,358
2qQs3Y9OJX0,1224,0.002,0.168,0.128,0.977,74,358
2qQs3Y9OJX0,1224,0.002,0.168,0.128,0.977,80,358
2qQs3Y9OJX0,1224,0.17,0.137,0.469,0.995,14,356
2qQs3Y9OJX0,1224,0.17,0.137,0.469,0.995,79,356
2qQs3Y9OJX0,1224,0.17,0.137,0.469,0.995,80,356
2qQs3Y9OJX0,1224,0.436,0.12,0.718,0.99,12,359
2qQs3Y9OJX0,1224,0.436,0.12,0.718,0.99,74,359
2qQs3Y9OJX0,1224,0.436,0.12,0.718,0.99,80,359
2qQs3Y9OJX0,1224,0.76,0.151,0.98,0.972,12,360
2qQs3Y9OJX0,1224,0.76,0.151,0.98,0.972,74,360
2qQs3Y9OJX0,1224,0.76,0.151,0.98,0.972,80,360
2qQs3Y9OJX0,1225,0.002,0.264,0.126,0.996,12,358
2qQs3Y9OJX0,1225,0.002,0.264,0.126,0.996,17,358
2qQs3Y9OJX0,1225,0.002,0.264,0.126,0.996,74,358
2qQs3Y9OJX0,1225,0.002,0.264,0.126,0.996,80,358
2qQs3Y9OJX0,1225,0.147,0.166,0.329,0.943,12,361
2qQs3Y9OJX0,1225,0.147,0.166,0.329,0.943,17,361
2qQs3Y9OJX0,1225,0.147,0.166,0.329,0.943,80,361
2qQs3Y9OJX0,1225,0.295,0.152,0.579,0.998,12,356
2qQs3Y9OJX0,1225,0.295,0.152,0.579,0.998,79,356
2qQs3Y9OJX0,1225,0.295,0.152,0.579,0.998,80,356
2qQs3Y9OJX0,1225,0.497,0.115,0.721,0.98,12,359
2qQs3Y9OJX0,1225,0.497,0.115,0.721,0.98,74,359
2qQs3Y9OJX0,1225,0.497,0.115,0.721,0.98,80,359
2qQs3Y9OJX0,1225,0.742,0.144,0.972,0.978,12,360
2qQs3Y9OJX0,1225,0.742,0.144,0.972,0.978,74,360
2qQs3Y9OJX0,1225,0.742,0.144,0.972,0.978,80,360
2qQs3Y9OJX0,1226,0.027,0.211,0.176,0.984,12,358
2qQs3Y9OJX0,1226,0.027,0.211,0.176,0.984,17,358
2qQs3Y9OJX0,1226,0.027,0.211,0.176,0.984,80,358
2qQs3Y9OJX0,1226,0.133,0.154,0.32,0.993,12,361
2qQs3Y9OJX0,1226,0.133,0.154,0.32,0.993,17,361
2qQs3Y9OJX0,1226,0.133,0.154,0.32,0.993,74,361
2qQs3Y9OJX0,1226,0.133,0.154,0.32,0.993,80,361
2qQs3Y9OJX0,1226,0.327,0.149,0.572,0.995,12,356
2qQs3Y9OJX0,1226,0.327,0.149,0.572,0.995,79,356
2qQs3Y9OJX0,1226,0.327,0.149,0.572,0.995,80,356
2qQs3Y9OJX0,1226,0.505,0.104,0.731,0.978,12,359
2qQs3Y9OJX0,1226,0.505,0.104,0.731,0.978,74,359
2qQs3Y9OJX0,1226,0.505,0.104,0.731,0.978,80,359
2qQs3Y9OJX0,1226,0.754,0.147,0.968,0.97,12,360
2qQs3Y9OJX0,1226,0.754,0.147,0.968,0.97,74,360
2qQs3Y9OJX0,1226,0.754,0.147,0.968,0.97,80,360
2qQs3Y9OJX0,1227,0.099,0.155,0.322,0.991,12,361
2qQs3Y9OJX0,1227,0.099,0.155,0.322,0.991,17,361
2qQs3Y9OJX0,1227,0.099,0.155,0.322,0.991,80,361
2qQs3Y9OJX0,1227,0.299,0.144,0.503,0.982,12,356
2qQs3Y9OJX0,1227,0.299,0.144,0.503,0.982,80,356
2qQs3Y9OJX0,1227,0.471,0.105,0.737,0.986,12,359
2qQs3Y9OJX0,1227,0.471,0.105,0.737,0.986,74,359
2qQs3Y9OJX0,1227,0.471,0.105,0.737,0.986,80,359
2qQs3Y9OJX0,1227,0.758,0.129,0.965,0.97,12,360
2qQs3Y9OJX0,1227,0.758,0.129,0.965,0.97,74,360
2qQs3Y9OJX0,1227,0.758,0.129,0.965,0.97,80,360
2qQs3Y9OJX0,1228,0.026,0.018,0.784,0.981,12,356
2qQs3Y9OJX0,1228,0.026,0.018,0.784,0.981,79,356
2qQs3Y9OJX0,1229,0.0,0.02,0.782,0.994,12,356
2qQs3Y9OJX0,1229,0.0,0.02,0.782,0.994,79,356
2qQs3Y9OJX0,1230,0.0,0.004,0.793,0.987,12,356
2qQs3Y9OJX0,1231,0.009,0.031,0.771,0.979,12,356
2qQs3Y9OJX0,1231,0.009,0.031,0.771,0.979,80,356
2qQs3Y9OJX0,1232,0.043,0.035,0.897,0.995,12,362
2qQs3Y9OJX0,1233,0.0,0.023,0.845,0.982,12,362
2qQs3Y9OJX0,1234,0.0,0.031,0.924,0.997,12,362
2qQs3Y9OJX0,1234,0.0,0.031,0.924,0.997,80,362
2qQs3Y9OJX0,1235,0.003,0.03,0.812,0.981,12,363
2qQs3Y9OJX0,1236,0.194,0.0,1.0,0.975,12,364
2qQs3Y9OJX0,1238,0.627,0.439,0.704,0.535,11,365
2qQs3Y9OJX0,1238,0.627,0.439,0.704,0.535,28,365
2qQs3Y9OJX0,1239,0.613,0.399,0.659,0.474,11,365
2qQs3Y9OJX0,1239,0.613,0.399,0.659,0.474,28,365
2qQs3Y9OJX0,1242,0.029,0.079,0.19,0.403,12,368
2qQs3Y9OJX0,1242,0.242,0.065,0.414,0.417,12,366
2qQs3Y9OJX0,1242,0.242,0.065,0.414,0.417,17,366
2qQs3Y9OJX0,1242,0.551,0.107,0.766,0.991,12,367
2qQs3Y9OJX0,1243,0.001,0.019,0.193,0.355,12,368
2qQs3Y9OJX0,1243,0.21,0.023,0.47,0.913,12,366
2qQs3Y9OJX0,1243,0.21,0.023,0.47,0.913,17,366
2qQs3Y9OJX0,1243,0.556,0.099,0.839,0.982,14,367
2qQs3Y9OJX0,1244,0.0,0.04,0.169,0.353,12,368
2qQs3Y9OJX0,1244,0.0,0.04,0.169,0.353,74,368
2qQs3Y9OJX0,1244,0.0,0.04,0.169,0.353,80,368
2qQs3Y9OJX0,1244,0.222,0.015,0.504,0.757,12,366
2qQs3Y9OJX0,1244,0.222,0.015,0.504,0.757,17,366
2qQs3Y9OJX0,1244,0.222,0.015,0.504,0.757,74,366
2qQs3Y9OJX0,1244,0.222,0.015,0.504,0.757,80,366
2qQs3Y9OJX0,1244,0.555,0.072,0.874,0.988,12,367
2qQs3Y9OJX0,1244,0.555,0.072,0.874,0.988,79,367
2qQs3Y9OJX0,1245,0.0,0.057,0.183,0.388,12,368
2qQs3Y9OJX0,1245,0.0,0.057,0.183,0.388,74,368
2qQs3Y9OJX0,1245,0.0,0.057,0.183,0.388,80,368
2qQs3Y9OJX0,1245,0.256,0.043,0.533,0.849,12,366
2qQs3Y9OJX0,1245,0.256,0.043,0.533,0.849,17,366
2qQs3Y9OJX0,1245,0.256,0.043,0.533,0.849,74,366
2qQs3Y9OJX0,1245,0.56,0.06,0.875,0.976,12,367
2qQs3Y9OJX0,1245,0.56,0.06,0.875,0.976,79,367
2qQs3Y9OJX0,1245,0.56,0.06,0.875,0.976,80,367
2qQs3Y9OJX0,1246,0.009,0.062,0.219,0.392,12,368
2qQs3Y9OJX0,1246,0.283,0.043,0.566,0.906,12,366
2qQs3Y9OJX0,1246,0.283,0.043,0.566,0.906,17,366
2qQs3Y9OJX0,1246,0.283,0.043,0.566,0.906,74,366
2qQs3Y9OJX0,1246,0.508,0.085,0.928,0.986,12,367
2qQs3Y9OJX0,1246,0.508,0.085,0.928,0.986,79,367
2qQs3Y9OJX0,1250,0.106,0.627,0.167,0.808,12,369
2qQs3Y9OJX0,1252,0.0,0.273,0.082,0.564,12,371
2qQs3Y9OJX0,1252,0.0,0.273,0.082,0.564,17,371
2qQs3Y9OJX0,1252,0.0,0.273,0.082,0.564,80,371
2qQs3Y9OJX0,1252,0.099,0.18,0.162,0.356,12,370
2qQs3Y9OJX0,1252,0.099,0.18,0.162,0.356,80,370
2qQs3Y9OJX0,1254,0.168,0.163,0.223,0.316,12,373
2qQs3Y9OJX0,1254,0.378,0.199,0.424,0.281,12,374
2qQs3Y9OJX0,1254,0.51,0.239,0.558,0.416,12,372
2qQs3Y9OJX0,1254,0.51,0.239,0.558,0.416,17,372
2qQs3Y9OJX0,1254,0.51,0.239,0.558,0.416,80,372
2qQs3Y9OJX0,1255,0.072,0.197,0.155,0.501,12,375
2qQs3Y9OJX0,1255,0.072,0.197,0.155,0.501,80,375
2qQs3Y9OJX0,1255,0.18,0.167,0.221,0.312,12,373
2qQs3Y9OJX0,1255,0.51,0.232,0.562,0.421,12,372
2qQs3Y9OJX0,1255,0.51,0.232,0.562,0.421,17,372
2qQs3Y9OJX0,1255,0.51,0.232,0.562,0.421,80,372
2qQs3Y9OJX0,1256,0.179,0.156,0.224,0.304,12,373
2qQs3Y9OJX0,1256,0.179,0.156,0.224,0.304,17,373
2qQs3Y9OJX0,1256,0.179,0.156,0.224,0.304,80,373
2qQs3Y9OJX0,1256,0.515,0.231,0.561,0.417,12,372
2qQs3Y9OJX0,1256,0.515,0.231,0.561,0.417,17,372
2qQs3Y9OJX0,1256,0.515,0.231,0.561,0.417,80,372
2qQs3Y9OJX0,1257,0.219,0.589,0.276,0.75,12,377
2qQs3Y9OJX0,1257,0.219,0.589,0.276,0.75,80,377
2qQs3Y9OJX0,1257,0.513,0.224,0.561,0.409,12,372
2qQs3Y9OJX0,1257,0.513,0.224,0.561,0.409,17,372
2qQs3Y9OJX0,1257,0.559,0.246,0.616,0.408,12,378
2qQs3Y9OJX0,1257,0.559,0.246,0.616,0.408,80,378
2qQs3Y9OJX0,1257,0.573,0.669,0.652,0.874,14,376
2qQs3Y9OJX0,1257,0.573,0.669,0.652,0.874,17,376
2qQs3Y9OJX0,1257,0.573,0.669,0.652,0.874,80,376
2qQs3Y9OJX0,1258,0.185,0.136,0.229,0.285,12,380
2qQs3Y9OJX0,1258,0.387,0.169,0.436,0.264,12,381
2qQs3Y9OJX0,1258,0.387,0.169,0.436,0.264,80,381
2qQs3Y9OJX0,1258,0.515,0.214,0.563,0.393,12,372
2qQs3Y9OJX0,1258,0.515,0.214,0.563,0.393,17,372
2qQs3Y9OJX0,1258,0.515,0.214,0.563,0.393,80,372
2qQs3Y9OJX0,1258,0.556,0.737,0.63,0.929,12,376
2qQs3Y9OJX0,1258,0.556,0.737,0.63,0.929,17,376
2qQs3Y9OJX0,1259,0.188,0.133,0.232,0.274,12,380
2qQs3Y9OJX0,1259,0.188,0.133,0.232,0.274,80,380
2qQs3Y9OJX0,1259,0.517,0.203,0.563,0.387,12,383
2qQs3Y9OJX0,1259,0.517,0.203,0.563,0.387,17,383
2qQs3Y9OJX0,1259,0.517,0.203,0.563,0.387,80,383
2qQs3Y9OJX0,1259,0.562,0.229,0.614,0.408,12,384
2qQs3Y9OJX0,1259,0.562,0.229,0.614,0.408,80,384
2qQs3Y9OJX0,1259,0.564,0.769,0.643,0.943,12,376
2qQs3Y9OJX0,1259,0.564,0.769,0.643,0.943,17,376
2qQs3Y9OJX0,1259,0.564,0.769,0.643,0.943,80,376
2qQs3Y9OJX0,1260,0.227,0.129,1.0,0.988,12,385
2qQs3Y9OJX0,1260,0.227,0.129,1.0,0.988,80,385
2qQs3Y9OJX0,1261,0.171,0.216,0.544,0.815,12,388
2qQs3Y9OJX0,1261,0.171,0.216,0.544,0.815,74,388
2qQs3Y9OJX0,1261,0.171,0.216,0.544,0.815,80,388
2qQs3Y9OJX0,1261,0.477,0.354,0.826,0.84,11,386
2qQs3Y9OJX0,1261,0.477,0.354,0.826,0.84,15,386
2qQs3Y9OJX0,1261,0.477,0.354,0.826,0.84,80,386
2qQs3Y9OJX0,1261,0.625,0.343,0.812,0.591,17,387
2qQs3Y9OJX0,1261,0.625,0.343,0.812,0.591,79,387
2qQs3Y9OJX0,1261,0.625,0.343,0.812,0.591,80,387
2qQs3Y9OJX0,1262,0.141,0.187,0.566,0.836,12,388
2qQs3Y9OJX0,1262,0.141,0.187,0.566,0.836,74,388
2qQs3Y9OJX0,1262,0.141,0.187,0.566,0.836,80,388
2qQs3Y9OJX0,1263,0.17,0.273,0.568,0.807,12,388
2qQs3Y9OJX0,1263,0.17,0.273,0.568,0.807,74,388
2qQs3Y9OJX0,1265,0.439,0.065,0.694,0.541,12,389
2qQs3Y9OJX0,1265,0.439,0.065,0.694,0.541,31,389
2qQs3Y9OJX0,1265,0.439,0.065,0.694,0.541,79,389
2qQs3Y9OJX0,1266,0.016,0.484,0.273,0.998,12,391
2qQs3Y9OJX0,1266,0.016,0.484,0.273,0.998,17,391
2qQs3Y9OJX0,1266,0.477,0.259,0.809,0.995,14,390
2qQs3Y9OJX0,1266,0.477,0.259,0.809,0.995,17,390
2qQs3Y9OJX0,1266,0.477,0.259,0.809,0.995,79,390
2qQs3Y9OJX0,1267,0.0,0.244,0.265,0.841,12,395
2qQs3Y9OJX0,1267,0.0,0.244,0.265,0.841,74,395
2qQs3Y9OJX0,1267,0.0,0.244,0.265,0.841,80,395
2qQs3Y9OJX0,1267,0.266,0.319,0.648,0.93,1,392
2qQs3Y9OJX0,1267,0.266,0.319,0.648,0.93,59,392
2qQs3Y9OJX0,1267,0.266,0.319,0.648,0.93,74,392
2qQs3Y9OJX0,1267,0.565,0.466,0.641,0.742,12,394
2qQs3Y9OJX0,1267,0.565,0.466,0.641,0.742,74,394
2qQs3Y9OJX0,1267,0.565,0.466,0.641,0.742,80,394
2qQs3Y9OJX0,1267,0.617,0.435,0.739,0.957,12,393
2qQs3Y9OJX0,1267,0.617,0.435,0.739,0.957,74,393
2qQs3Y9OJX0,1267,0.617,0.435,0.739,0.957,80,393
2qQs3Y9OJX0,1267,0.703,0.282,0.936,0.984,14,390
2qQs3Y9OJX0,1267,0.703,0.282,0.936,0.984,17,390
2qQs3Y9OJX0,1267,0.703,0.282,0.936,0.984,79,390
2qQs3Y9OJX0,1267,0.703,0.282,0.936,0.984,80,390
2qQs3Y9OJX0,1268,0.018,0.457,0.15,0.709,12,397
2qQs3Y9OJX0,1268,0.018,0.457,0.15,0.709,74,397
2qQs3Y9OJX0,1268,0.018,0.457,0.15,0.709,80,397
2qQs3Y9OJX0,1268,0.134,0.279,0.421,0.816,12,396
2qQs3Y9OJX0,1268,0.134,0.279,0.421,0.816,17,396
2qQs3Y9OJX0,1268,0.134,0.279,0.421,0.816,74,396
2qQs3Y9OJX0,1268,0.134,0.279,0.421,0.816,78,396
2qQs3Y9OJX0,1268,0.134,0.279,0.421,0.816,80,396
2qQs3Y9OJX0,1268,0.388,0.512,0.462,0.811,12,400
2qQs3Y9OJX0,1268,0.388,0.512,0.462,0.811,80,400
2qQs3Y9OJX0,1268,0.446,0.447,0.574,0.844,12,399
2qQs3Y9OJX0,1268,0.446,0.447,0.574,0.844,74,399
2qQs3Y9OJX0,1268,0.446,0.447,0.574,0.844,80,399
2qQs3Y9OJX0,1268,0.551,0.437,0.652,0.84,12,398
2qQs3Y9OJX0,1268,0.551,0.437,0.652,0.84,74,398
2qQs3Y9OJX0,1268,0.551,0.437,0.652,0.84,80,398
2qQs3Y9OJX0,1268,0.568,0.254,0.863,0.89,12,392
2qQs3Y9OJX0,1268,0.568,0.254,0.863,0.89,59,392
2qQs3Y9OJX0,1268,0.568,0.254,0.863,0.89,74,392
2qQs3Y9OJX0,1268,0.568,0.254,0.863,0.89,80,392
2qQs3Y9OJX0,1268,0.849,0.442,0.966,0.936,12,393
2qQs3Y9OJX0,1268,0.849,0.442,0.966,0.936,80,393
2qQs3Y9OJX0,1269,0.041,0.403,0.219,0.712,12,401
2qQs3Y9OJX0,1269,0.041,0.403,0.219,0.712,17,401
2qQs3Y9OJX0,1269,0.168,0.281,0.384,0.812,12,396
2qQs3Y9OJX0,1269,0.168,0.281,0.384,0.812,17,396
2qQs3Y9OJX0,1269,0.168,0.281,0.384,0.812,78,396
2qQs3Y9OJX0,1269,0.445,0.43,0.56,0.818,12,399
2qQs3Y9OJX0,1269,0.445,0.43,0.56,0.818,74,399
2qQs3Y9OJX0,1269,0.445,0.43,0.56,0.818,80,399
2qQs3Y9OJX0,1269,0.494,0.305,0.706,0.846,12,402
2qQs3Y9OJX0,1269,0.494,0.305,0.706,0.846,79,402
2qQs3Y9OJX0,1269,0.494,0.305,0.706,0.846,80,402
2qQs3Y9OJX0,1269,0.671,0.288,0.891,0.883,14,392
2qQs3Y9OJX0,1269,0.876,0.43,0.996,0.926,12,393
2qQs3Y9OJX0,1269,0.876,0.43,0.996,0.926,17,393
2qQs3Y9OJX0,1269,0.876,0.43,0.996,0.926,80,393
2qQs3Y9OJX0,1270,0.101,0.276,0.397,0.779,12,396
2qQs3Y9OJX0,1270,0.101,0.276,0.397,0.779,17,396
2qQs3Y9OJX0,1270,0.44,0.307,0.651,0.8,14,405
2qQs3Y9OJX0,1270,0.44,0.307,0.651,0.8,79,405
2qQs3Y9OJX0,1270,0.701,0.303,0.881,0.87,12,404
2qQs3Y9OJX0,1270,0.701,0.303,0.881,0.87,74,404
2qQs3Y9OJX0,1270,0.701,0.303,0.881,0.87,80,404
2qQs3Y9OJX0,1270,0.86,0.456,0.958,0.89,12,403
2qQs3Y9OJX0,1270,0.86,0.456,0.958,0.89,17,403
2qQs3Y9OJX0,1270,0.86,0.456,0.958,0.89,80,403
2qQs3Y9OJX0,1271,0.165,0.26,0.41,0.789,12,396
2qQs3Y9OJX0,1271,0.165,0.26,0.41,0.789,17,396
2qQs3Y9OJX0,1271,0.504,0.484,0.564,0.793,12,408
2qQs3Y9OJX0,1271,0.504,0.484,0.564,0.793,79,408
2qQs3Y9OJX0,1271,0.559,0.395,0.735,0.822,12,407
2qQs3Y9OJX0,1271,0.559,0.395,0.735,0.822,79,407
2qQs3Y9OJX0,1271,0.559,0.395,0.735,0.822,80,407
2qQs3Y9OJX0,1271,0.707,0.286,0.886,0.864,12,406
2qQs3Y9OJX0,1271,0.707,0.286,0.886,0.864,74,406
2qQs3Y9OJX0,1271,0.707,0.286,0.886,0.864,80,406
2qQs3Y9OJX0,1271,0.866,0.443,0.966,0.877,12,403
2qQs3Y9OJX0,1271,0.866,0.443,0.966,0.877,74,403
2qQs3Y9OJX0,1271,0.866,0.443,0.966,0.877,80,403
2qQs3Y9OJX0,1272,0.236,0.095,0.986,0.993,12,409
2qQs3Y9OJX0,1272,0.236,0.095,0.986,0.993,80,409
2qQs3Y9OJX0,1273,0.189,0.087,1.0,0.984,12,409
2qQs3Y9OJX0,1273,0.189,0.087,1.0,0.984,80,409
2qQs3Y9OJX0,1274,0.0,0.188,0.161,0.79,12,414
2qQs3Y9OJX0,1274,0.0,0.188,0.161,0.79,74,414
2qQs3Y9OJX0,1274,0.0,0.188,0.161,0.79,80,414
2qQs3Y9OJX0,1274,0.089,0.221,0.308,0.744,12,416
2qQs3Y9OJX0,1274,0.089,0.221,0.308,0.744,74,416
2qQs3Y9OJX0,1274,0.089,0.221,0.308,0.744,80,416
2qQs3Y9OJX0,1274,0.266,0.113,0.474,0.633,12,411
2qQs3Y9OJX0,1274,0.266,0.113,0.474,0.633,17,411
2qQs3Y9OJX0,1274,0.266,0.113,0.474,0.633,74,411
2qQs3Y9OJX0,1274,0.266,0.113,0.474,0.633,80,411
2qQs3Y9OJX0,1274,0.414,0.226,0.624,0.59,12,415
2qQs3Y9OJX0,1274,0.414,0.226,0.624,0.59,74,415
2qQs3Y9OJX0,1274,0.414,0.226,0.624,0.59,79,415
2qQs3Y9OJX0,1274,0.603,0.182,0.744,0.584,12,412
2qQs3Y9OJX0,1274,0.603,0.182,0.744,0.584,74,412
2qQs3Y9OJX0,1274,0.603,0.182,0.744,0.584,79,412
2qQs3Y9OJX0,1274,0.603,0.182,0.744,0.584,80,412
2qQs3Y9OJX0,1274,0.702,0.117,0.951,0.598,12,413
2qQs3Y9OJX0,1274,0.702,0.117,0.951,0.598,74,413
2qQs3Y9OJX0,1274,0.702,0.117,0.951,0.598,80,413
2qQs3Y9OJX0,1275,0.0,0.214,0.273,0.781,12,416
2qQs3Y9OJX0,1275,0.0,0.214,0.273,0.781,74,416
2qQs3Y9OJX0,1275,0.0,0.214,0.273,0.781,80,416
2qQs3Y9OJX0,1275,0.21,0.117,0.328,0.46,12,417
2qQs3Y9OJX0,1275,0.21,0.117,0.328,0.46,17,417
2qQs3Y9OJX0,1275,0.21,0.117,0.328,0.46,74,417
2qQs3Y9OJX0,1275,0.21,0.117,0.328,0.46,80,417
2qQs3Y9OJX0,1275,0.258,0.11,0.481,0.639,12,411
2qQs3Y9OJX0,1275,0.258,0.11,0.481,0.639,17,411
2qQs3Y9OJX0,1275,0.258,0.11,0.481,0.639,74,411
2qQs3Y9OJX0,1275,0.258,0.11,0.481,0.639,80,411
2qQs3Y9OJX0,1275,0.403,0.247,0.618,0.58,12,415
2qQs3Y9OJX0,1275,0.403,0.247,0.618,0.58,74,415
2qQs3Y9OJX0,1275,0.403,0.247,0.618,0.58,80,415
2qQs3Y9OJX0,1275,0.57,0.155,0.739,0.564,12,412
2qQs3Y9OJX0,1275,0.57,0.155,0.739,0.564,79,412
2qQs3Y9OJX0,1275,0.57,0.155,0.739,0.564,80,412
2qQs3Y9OJX0,1275,0.673,0.1,0.984,0.587,12,413
2qQs3Y9OJX0,1275,0.673,0.1,0.984,0.587,74,413
2qQs3Y9OJX0,1275,0.673,0.1,0.984,0.587,79,413
2qQs3Y9OJX0,1276,0.0,0.199,0.226,0.796,12,416
2qQs3Y9OJX0,1276,0.0,0.199,0.226,0.796,74,416
2qQs3Y9OJX0,1276,0.0,0.199,0.226,0.796,80,416
2qQs3Y9OJX0,1276,0.161,0.139,0.304,0.48,12,417
2qQs3Y9OJX0,1276,0.161,0.139,0.304,0.48,17,417
2qQs3Y9OJX0,1276,0.161,0.139,0.304,0.48,74,417
2qQs3Y9OJX0,1276,0.161,0.139,0.304,0.48,80,417
2qQs3Y9OJX0,1276,0.251,0.109,0.469,0.634,12,411
2qQs3Y9OJX0,1276,0.251,0.109,0.469,0.634,80,411
2qQs3Y9OJX0,1276,0.262,0.097,0.353,0.263,12,418
2qQs3Y9OJX0,1276,0.262,0.097,0.353,0.263,74,418
2qQs3Y9OJX0,1276,0.262,0.097,0.353,0.263,80,418
2qQs3Y9OJX0,1276,0.4,0.241,0.613,0.583,12,415
2qQs3Y9OJX0,1276,0.4,0.241,0.613,0.583,74,415
2qQs3Y9OJX0,1276,0.496,0.116,0.585,0.287,12,420
2qQs3Y9OJX0,1276,0.496,0.116,0.585,0.287,74,420
2qQs3Y9OJX0,1276,0.496,0.116,0.585,0.287,80,420
2qQs3Y9OJX0,1276,0.538,0.18,0.749,0.568,12,412
2qQs3Y9OJX0,1276,0.538,0.18,0.749,0.568,43,412
2qQs3Y9OJX0,1276,0.538,0.18,0.749,0.568,66,412
2qQs3Y9OJX0,1276,0.538,0.18,0.749,0.568,79,412
2qQs3Y9OJX0,1276,0.646,0.116,0.929,0.587,12,413
2qQs3Y9OJX0,1276,0.646,0.116,0.929,0.587,79,413
2qQs3Y9OJX0,1276,0.646,0.116,0.929,0.587,80,413
2qQs3Y9OJX0,1276,0.659,0.101,0.777,0.336,12,419
2qQs3Y9OJX0,1276,0.659,0.101,0.777,0.336,74,419
2qQs3Y9OJX0,1276,0.659,0.101,0.777,0.336,80,419
2qQs3Y9OJX0,1277,0.284,0.226,0.418,0.444,12,421
2qQs3Y9OJX0,1277,0.284,0.226,0.418,0.444,17,421
2qQs3Y9OJX0,1277,0.284,0.226,0.418,0.444,74,421
2qQs3Y9OJX0,1277,0.284,0.226,0.418,0.444,80,421
2qQs3Y9OJX0,1277,0.4,0.233,0.653,0.752,12,412
2qQs3Y9OJX0,1277,0.4,0.233,0.653,0.752,66,412
2qQs3Y9OJX0,1277,0.4,0.233,0.653,0.752,79,412
2qQs3Y9OJX0,1277,0.644,0.218,0.984,0.812,12,422
2qQs3Y9OJX0,1277,0.644,0.218,0.984,0.812,17,422
2qQs3Y9OJX0,1277,0.644,0.218,0.984,0.812,79,422
2qQs3Y9OJX0,1278,0.025,0.255,0.298,0.719,12,425
2qQs3Y9OJX0,1278,0.025,0.255,0.298,0.719,74,425
2qQs3Y9OJX0,1278,0.025,0.255,0.298,0.719,80,425
2qQs3Y9OJX0,1278,0.182,0.226,0.35,0.622,12,421
2qQs3Y9OJX0,1278,0.182,0.226,0.35,0.622,17,421
2qQs3Y9OJX0,1278,0.182,0.226,0.35,0.622,74,421
2qQs3Y9OJX0,1278,0.182,0.226,0.35,0.622,80,421
2qQs3Y9OJX0,1278,0.281,0.248,0.608,0.76,12,412
